q,jaccard,aitm,qitm,article,answer,iw,v,n,dup,len,answerable,max_rouge
貝果鄂爾勒克的第三子被雍正帝封爲青海蒙古土爾扈特西旗扎薩克一等臺吉此處為哪一個?,0.1111111111111111,"鄂爾勒克,土爾扈,貝果,青海蒙古,扎薩克,祖父,高祖父,中旗,蒙古衛拉特,特部,16,世紀時,首領,卡爾梅克汗國,創始,父親,瑪哈齊,巴雅爾,蘇賚,滿哥,奇旺,捏烈,有七個,兒子,珠勒","貝果,鄂爾勒克,第三子,雍正帝,封,爲,青海蒙古,土爾扈,特西旗,扎薩克,臺,吉,此處,一個",貝果鄂爾勒克，蒙古衛拉特土爾扈特部在16世紀時的首領。貝果鄂爾勒克是卡爾梅克汗國創始人和鄂爾勒克的祖父。他的父親是瑪哈齊蒙克，祖父是巴雅爾，曾祖父是蘇賚（滿哥王），高祖父奇旺（捏烈忽）。貝果鄂爾勒克有七個兒子，長子珠勒札斡鄂爾勒克；次子衛袞察布察齊，後代舍棱（六世孫）、沙喇扣肯（七世孫）牧區設立新土爾扈特二旗；三子保蘭阿噶勒琥，曾孫索諾木喇布坦多爾濟雍正三年受青海蒙古土爾扈特南中旗扎薩克一等臺吉；第四子古剌；第五子莽海，曾孫色特爾布木被雍正帝封爲青海蒙古土爾扈特西旗扎薩克一等臺吉；六子烏魯臣齊；七子布利渾。,土爾扈特南中旗,1,1,1,1,41,True,0.40761904761904766
金熙宗女母親裴滿皇后丈夫唐括辯為誰?,0.1627906976744186,"母親,裴滿,金熙,唐括,代國,父親,公主,皇后,丈夫,宗女,皇統,1149,宗處,作佛事,辯利用,這次,機會,完顏亮,合謀將,宗刺,九日,金朝,十二月,十一月,九年","金熙,宗女,母親,裴滿,皇后,丈夫,唐括,辯",代國公主，金朝公主，金熙宗女，母親裴滿皇后，丈夫唐括辯。皇統九年（1149年）十一月，父親金熙宗處死母親裴滿皇后。十二月九日，代國公主在寺中爲母親裴滿皇后作佛事。丈夫唐括辯利用這次機會，與完顏亮等合謀將父親金熙宗刺死。,代國公主,1,1,1,1,21,True,0.517948717948718
哪一個方案對以色列來說約旦與埃及是加薩走廊交還埃及管理?,0.1111111111111111,"約旦,巴勒斯坦,以色,加薩,埃及,河西岸,以色列,三國方案,獨立,1949,放棄,巴勒斯坦國,成為,佔領,無法,國家,1967,年六日,戰爭,解決,衝突,方案,控制,希望,穆斯林","哪一個,方案,以色,列來,說,約旦,埃及,加薩,走,廊,交,還埃及,管理",三國方案（），又稱埃及-約旦方案（Egyptian-Jordanian solution）或約旦-埃及方案（ Jordan-Egypt option），為瞭解決以巴衝突的和平方案之一。這個方案希望回到以色列建國之前的狀況，放棄建立巴勒斯坦國，以色列退回現在領土，將約旦河西岸交還約旦，加薩走廊交還埃及管理。1974年聯合國《巴勒斯坦問的和平處置》（Peaceful settlement of the question of Palestine）方案，主張將以色列與巴勒斯坦建立為兩個政府。但在巴勒斯坦尚未正式建國，成為獨立國家時，1949年爆發第一次以阿戰爭。埃及佔領了加薩走廊，而約旦佔領約旦河西岸，其餘分割土地由以色列佔領，巴勒斯坦自此無法成為獨立國家。在1967年六日戰爭之後，埃及與約旦被以色列擊敗，以色列控制了約旦河西岸與加薩走廊，全面控制該地後，與巴勒斯坦人發生長期衝突。三國方案的基本想法，是將以色列及巴勒斯坦回復到1949年停戰協議（1949 Armistice Agreements）至1967年六日戰爭之間的狀態。以色列不再幹預巴勒斯坦事務，讓埃及重新控制加薩走廊，約旦河西岸由約旦管理。放棄一個統一而獨立的巴勒斯坦國，解決以巴之間長期無法解決的衝突。三國方案的優點在於，對以色列來說，約旦與埃及是比較溫和的鄰居（以色列與兩國有外交關係），以色列可以不用再處理巴勒斯坦問題。對巴勒斯坦人來說，約旦與埃及同為信奉伊斯蘭教的阿拉伯國家，被他們統治，較容易被接受。但是約旦與埃及必須考慮巴勒斯坦人的民族主義情緒。同時，當這兩個國家重返巴勒斯坦，喪失與以色列之間的緩衝區，其國內的激進份子，可能會施壓，希望他們對以色列做出更強硬立場。因為約旦政府改善與以色列政府的關係，前任約旦國王就曾被巴勒斯坦解放組織的激進派暗殺未果；而控制加薩走廊的哈馬斯，其前身是巴勒斯坦穆斯林兄弟會，與他們相同派系的埃及穆斯林兄弟會也是埃及政府眼中的極端份子。在兩國方案受到許多質疑，無法順利推動時，出現了三國方案的聲音。自2008年至2009年開始，埃及與約旦在以巴衝突問題中，表現出更高的企圖心，而且希望調停巴以衝突，同時也對約旦河西岸及加薩走廊民眾提供更多援助，增加自己在本地區的影響力。,三國方案,1,1,1,1,29,True,0.2782485875706215
哪一個單位為中華民國福建省金門縣最高層級的最高地方行政機關?,0.1111111111111111,"金門,縣政府,機關,設有,所屬,組織,自治,金門縣,條例,行政機關,一級,11,17,屬二級,中華民國,高層級,地方行,政機關,中華民國政府,架構,中為,負責,執行,中央機,關委辦","哪一個,單位,中華民國,福建省,金門縣,最,高層級,最高,地方行,政機關",金門縣政府，為中華民國福建省金門縣最高層級的最高地方行政機關，在中華民國政府架構中為縣自治的行政機關，同時負責執行中央機關委辦事項，金門縣的自治監督機關為行政院各部會（主要為內政部）。金門縣政府也是轄下各鄉、鎮的地方自治監督機關。金門縣政府設有11個所屬一級單位、7個所屬一級機關（設有12個下屬機關）、17個所屬二級機關、23所各級學校、1所幼兒園。此外，金門縣政府還經營5個縣營事業機構。金門縣政府的組織基準法為《金門縣政府組織自治條例》，依《金門縣政府組織自治條例》，金門縣政府置以下職稱：依《金門縣政府組織自治條例》，金門縣政府設有11個處。依《金門縣政府組織自治條例》，金門縣政府設有7個所屬一級行政機關。金門縣政府設有17個所屬二級行政機關，由金門縣政府各處督導。金門縣文化局設有1個所屬機關、金門縣警察局設有6個所屬機關、金門縣衛生局設有5個所屬機關。,金門縣政府,1,1,1,1,30,True,0.35064935064935066
中華民國福建省金門縣最高層級的最高地方行政機關是哪一個單位?,0.1111111111111111,"金門,縣政府,機關,設有,所屬,組織,自治,金門縣,條例,行政機關,一級,11,17,屬二級,中華民國,高層級,地方行,政機關,中華民國政府,架構,中為,負責,執行,中央機,關委辦","中華民國,福建省,金門縣,最,高層級,最高,地方行,政機關,一個,單位",金門縣政府，為中華民國福建省金門縣最高層級的最高地方行政機關，在中華民國政府架構中為縣自治的行政機關，同時負責執行中央機關委辦事項，金門縣的自治監督機關為行政院各部會（主要為內政部）。金門縣政府也是轄下各鄉、鎮的地方自治監督機關。金門縣政府設有11個所屬一級單位、7個所屬一級機關（設有12個下屬機關）、17個所屬二級機關、23所各級學校、1所幼兒園。此外，金門縣政府還經營5個縣營事業機構。金門縣政府的組織基準法為《金門縣政府組織自治條例》，依《金門縣政府組織自治條例》，金門縣政府置以下職稱：依《金門縣政府組織自治條例》，金門縣政府設有11個處。依《金門縣政府組織自治條例》，金門縣政府設有7個所屬一級行政機關。金門縣政府設有17個所屬二級行政機關，由金門縣政府各處督導。金門縣文化局設有1個所屬機關、金門縣警察局設有6個所屬機關、金門縣衛生局設有5個所屬機關。,金門縣政府,1,1,1,1,30,True,0.3597402597402598
中華民國福建省金門縣最高層級的最高地方行政機關是哪一個單位?,0.1111111111111111,"金門,縣政府,機關,設有,所屬,組織,自治,金門縣,條例,行政機關,一級,11,17,屬二級,中華民國,高層級,地方行,政機關,中華民國政府,架構,中為,負責,執行,中央機,關委辦","中華民國,福建省,金門縣,最,高層級,最高,地方行,政機關,一個,單位",金門縣政府，為中華民國福建省金門縣最高層級的最高地方行政機關，在中華民國政府架構中為縣自治的行政機關，同時負責執行中央機關委辦事項，金門縣的自治監督機關為行政院各部會（主要為內政部）。金門縣政府也是轄下各鄉、鎮的地方自治監督機關。金門縣政府設有11個所屬一級單位、7個所屬一級機關（設有12個下屬機關）、17個所屬二級機關、23所各級學校、1所幼兒園。此外，金門縣政府還經營5個縣營事業機構。金門縣政府的組織基準法為《金門縣政府組織自治條例》，依《金門縣政府組織自治條例》，金門縣政府置以下職稱：依《金門縣政府組織自治條例》，金門縣政府設有11個處。依《金門縣政府組織自治條例》，金門縣政府設有7個所屬一級行政機關。金門縣政府設有17個所屬二級行政機關，由金門縣政府各處督導。金門縣文化局設有1個所屬機關、金門縣警察局設有6個所屬機關、金門縣衛生局設有5個所屬機關。,金門縣政府,1,1,1,1,30,True,0.3597402597402598
中華民國福建省金門縣最高層級的最高地方行政機關是哪一個單位?,0.1111111111111111,"金門,縣政府,機關,設有,所屬,組織,自治,金門縣,條例,行政機關,一級,11,17,屬二級,中華民國,高層級,地方行,政機關,中華民國政府,架構,中為,負責,執行,中央機,關委辦","中華民國,福建省,金門縣,最,高層級,最高,地方行,政機關,一個,單位",金門縣政府，為中華民國福建省金門縣最高層級的最高地方行政機關，在中華民國政府架構中為縣自治的行政機關，同時負責執行中央機關委辦事項，金門縣的自治監督機關為行政院各部會（主要為內政部）。金門縣政府也是轄下各鄉、鎮的地方自治監督機關。金門縣政府設有11個所屬一級單位、7個所屬一級機關（設有12個下屬機關）、17個所屬二級機關、23所各級學校、1所幼兒園。此外，金門縣政府還經營5個縣營事業機構。金門縣政府的組織基準法為《金門縣政府組織自治條例》，依《金門縣政府組織自治條例》，金門縣政府置以下職稱：依《金門縣政府組織自治條例》，金門縣政府設有11個處。依《金門縣政府組織自治條例》，金門縣政府設有7個所屬一級行政機關。金門縣政府設有17個所屬二級行政機關，由金門縣政府各處督導。金門縣文化局設有1個所屬機關、金門縣警察局設有6個所屬機關、金門縣衛生局設有5個所屬機關。,金門縣政府,1,1,1,1,30,True,0.3597402597402598
黑山的國家男子籃球隊是哪一個球隊?,0.1176470588235294,"籃球隊,男子,黑山國家,國家,國際,參加,籃球賽,黑山,2009,籃聯,該國,2019,獲得,25,南斯拉夫,前身,加入,首次,世界","黑山,國家,男子,籃球隊,一個,球隊",黑山國家男子籃球隊是黑山的國家男子籃球隊。黑山國家男子籃球隊的前身是南斯拉夫國家男子籃球隊。黑山在2009年加入了國際籃聯，開始參加國際籃球賽事。該國於2019年首次參加世界盃籃球賽，獲得第25名。,黑山國家男子籃球隊,1,1,1,1,17,True,0.9589473684210527
北馬其頓的國家男子籃球隊是哪一個球隊?,0.2941176470588235,"其頓,國家,籃球隊,北馬,男子,籃球,協會,其前,身是,南斯拉夫,管理","北馬,其頓,國家,男子,籃球隊,一個,球隊",北馬其頓國家男子籃球隊是北馬其頓的國家男子籃球隊 。北馬其頓國家男子籃球隊由馬其頓籃球協會管理，其前身是南斯拉夫國家男子籃球隊。,北馬其頓國家男子籃球隊,1,1,1,1,19,True,0.6222222222222222
哪一個協議是海峽兩岸依據海峽兩岸經濟合作架構協議第三條進行協商的貨品貿易協定?,0.25,"兩岸,協議,協商,海峽,貨品,貿易,抗議,經濟合,簡稱,ECFA,經濟部,主談,2016,執政,2014,影響,談判,受到,存查,依循,往例,再度,依據,作架構,第三條","哪一個,協議,海峽,兩岸,依據,經濟合,作架構,第三條,進行,協商,貨品,貿易,協定",《海峽兩岸貨品貿易協議》，是海峽兩岸依據《海峽兩岸經濟合作架構協議》（簡稱為ECFA）第三條進行協商的貨品貿易協定，臺灣方面由經濟部貿易局主談，中國方面則由商務部主談，自2011年2月22日ECFA兩岸經濟合作委員會(簡稱為經合會)第1次例會啟動兩岸貨品貿易協議協商以來，截至2015年11月底，雙方已舉行12次協商，但2016年民進黨再度執政後，協商中斷。第9次以後的協商，受到2014年兩岸服務貿易協議存查爭議及後續太陽花學運等影響而較受到關注，前8次協商則未有明確新聞報導。由於擔心受到抗議活動之幹擾，相關單位事前決定除依循往例不公佈開會地點外，更進一步保密不回應媒體詢問，但此舉反而更加引發質疑，2014年9月10日，反黑箱服貿民主陣線等團體集結在經濟部前，抗議談判黑箱作業，並質疑談判將使少數財團得利，恐犧牲農民及勞工利益。受到馬習會，以及預期可於此次完成談判的影響，此次協商亦引來較多的抗議。民進黨再度執政後，2016年8月18日，中國國臺辦主任張志軍表示，兩岸溝通機制與協商機制處於停擺狀態，目前兩岸沒有共同政治基礎，「現在不可能再談新協議了」，也指出貨貿協議「不可能再談了」。,海峽兩岸貨品貿易協議,1,1,1,1,41,True,0.18491098833640274
演奏爵士音樂的樂隊又稱為爵士樂團或爵士組合是指哪一種樂隊?,0.1363636363636363,"爵士,爵士樂隊,演奏,低音,樂隊,單簧管,音樂,提琴,爵士樂,組成,一種,薩克斯,班卓琴,風格,樂器,這支樂隊,管手,Jazz,三重,爵士樂團,即興,創作,小號,一個,年代","演奏,爵士,音樂,樂隊,稱,爵士樂團,組合,指,一種","爵士樂隊（），是指演奏爵士音樂的樂隊，又稱爲爵士樂團或爵士組合。儘管不同爵士樂隊成員個數不一，演奏音樂風格各異，但一般爵士樂隊都可分爲節奏組和管樂組兩部分。一支爵士樂隊的規模與其演奏的爵士樂類型和演奏場地密切相關。小型爵士樂隊又稱爲""爵士組合""（），一般由三到七名樂手組成，演奏地點在夜總會及其他小型場地，而大型樂隊則一般在舞廳等大型場合表演。爵士樂隊規模不一，有大型樂隊，也有爵士三重奏或四重奏等小樂團。一支爵士三重奏由鋼琴手，低音提琴手和鼓手組成。有的爵士樂隊有歌手，而有的爵士樂隊則是純樂器樂隊。爵士樂隊一般有一名領班。在規模較大的爵士樂隊中，一種樂器往往由多人演奏。自從爵士樂誕生以來，爵士演奏家們對音樂的個性闡釋和即興演奏，大大豐富了爵士音樂風格，爵士樂隊和作品也不斷推陳出新。這也是爵士樂吸引大批聽衆的魅力所在。由三到四名樂手組成小型爵士樂隊一般稱爲爵士樂團（），在小型夜總會等場地表演。當今的爵士樂隊中往往少不了聲貝斯，一般由聲貝斯與其他樂器組成。小型爵士樂團常常憑對樂曲的記憶進行表演。由於其即興創作的特點，每一場演出都具有獨特性。爵士三重奏有幾種類型，一種三重奏由鋼琴手、低音提琴手和鼓手組成。另一種爵士三重奏稱爲風琴三重奏，20世紀50至60年代開始流行。風琴三重奏由哈蒙德風琴手、鼓手及第三名樂手（通常是薩克斯管手或爵士電吉他手）組成。在風琴三重奏中，哈蒙德風琴手可同時一邊低音風琴踏板演奏低音線條，一邊在鍵盤上彈奏和聲或領奏旋律。有的爵士三重奏沒有鼓手，而由鋼琴手、低音提琴手和號手（如薩克斯管手或小號手）或吉他手組成；有的爵士三重奏則由號手（如薩克斯管手或小號手）、低音提琴手和鼓手組成。由於後者沒有絃樂器的參與，和聲的變化則由號手和低音大提琴手的即興旋律線來承擔。爵士四重奏一般是在爵士三重奏的基礎上增加了管樂器（即爵士樂中出現的薩克斯管、長號、小號及其他管樂器或低音樂器等的通稱）。與之相比更大一點的爵士樂隊，如五重奏，六重奏等，往往又添加了其它獨奏樂器，如各式薩克斯管（中音薩克斯、次中音薩克斯等）或其它可以演奏和絃的樂器。爵士樂團的佈陣根據其音樂演奏風格各異。1920年代的迪克西蘭爵士樂隊（）中，一支大型樂團由基本樂器加上班卓琴、木管樂器、單簧管和其它管樂（如薩克斯管、小號、長號等）組成。1940年代的搖擺大樂隊（）則增加了其它聲部，如薩克斯、小號聲部，演奏專門的管樂聲部。1970年代的融合爵士樂隊（）中，一支大型爵士樂團除了獨奏樂器外，還添加了打擊樂，而薩克斯演奏家們還可能是“多面手”，在單簧管、長笛等樂器的演奏上也十分出色。節奏組由打擊樂、低音提琴或低音吉他組成。這些樂器中，往往一種或多種樂器還可以負責和絃部分，如鋼琴、吉他、哈蒙德風琴或顫音琴等。標準的節奏組裏包括鋼琴、低音提琴和鼓，在大型爵士樂團和部分小型樂隊中還會增加吉他。搖擺時代的部分大型爵士樂隊還會額外增加一架鋼琴、手風琴和班卓琴。管樂組包括木管組和銅管組，演奏樂曲主旋律和主伴奏聲部。標準小型爵士樂隊只有一支小號，一到兩支薩克斯管或長號，而大型樂團的管樂組一般有四到五支小號、五到六支木管樂器（如薩克斯管）和三到四支長號。班卓琴在最早期的爵士樂隊中就已經出現了。Frank Duson是最早（1917年）使用班卓琴的爵士樂手，但Laurence Marrero稱班卓琴在1915年就已開始流行。班卓琴中較爲常見的有撥子班卓琴，高音班卓琴和提琴班卓琴。後來，四弦高音班卓琴由於其如鼓的琴身結構使琴聲較之木吉他更爲響亮，成爲了早期爵士樂隊中最常用的一種班卓琴，在唱片錄製中也很流行。早期爵士音樂中的貝斯指的是原音貝斯（即低音提琴）或低音吉他，在樂隊中充當即興伴奏和獨奏的角色。早在1890年代，樂手們就在爵士樂中加入低音提琴演奏低音行進線條。從1920年代及1930年代的搖擺（）和大樂隊（）時代，到鮑勃爵士（）和硬波普爵士（），再到1960年代“自由爵士”（）運動，都可欣賞到低音提琴如木音一般低沉、渾厚而美妙的音色。到了1950年代早期，部分爵士樂手開始使用電貝斯吉他代替低音提琴。許多爵士貝斯手或精通低音提琴，或精通電貝斯。爵士鼓，通常指架子鼓，是打擊樂藝術的一種，出現在1910年代迪克西蘭爵士，1970年代爵士搖滾，1980年代拉丁爵士等現代爵士樂中。爵士鼓的演奏風格經它的起源地新奧爾良及美國、加勒比海和非洲等其它地區影響而不斷更新。此外，由於爵士樂需要與傳統歐洲音樂不同的更爲靈活多變的打擊樂器形式，以適應各種新式風格的節奏要求，從而爵士鼓演奏技藝也變得更加複雜多變。爵士吉他泛指在不同爵士音樂風格中演奏的多種吉他。早期的爵士樂中的吉他爲原音吉他，現在的爵士表演偶爾也使用原聲吉他，但從1940年代開始，大多數吉他手已經演奏電子增強吉他或電吉他了。傳統使用的電子吉他爲空心拱頂吉他（），其音箱寬而空心，有f型音孔，一個“浮橋”和一個電磁拾音器。到了1950年後，實心電吉他開始流行起來。爵士鋼琴在爵士音樂的發展中起着舉足輕重的作用。由於樂手用鋼琴演奏無論旋律還是和聲都可得心應手，故鋼琴在爵士音樂中可以擔任多重角色。因此，對於爵士音樂家和作曲家，無論他們專精的樂器是否鋼琴，鋼琴都是他們教學爵士理論與編曲中的重要工具。爵士鋼琴家們也在爵士和絃上不斷創新，增加了六度、九度、十三度等和絃。爵士鋼琴家在即興創作中，通過音階、調式、琶音等進行和絃行進。單簧管是一種常見的木管樂器，在吹口處固定一個簧片而得名。1910年代新奧爾良爵士興起時，單簧管是爵士樂隊中的核心樂器，到了1940年代大樂隊時代仍保持着標誌性樂器的地位。Larry Shield是1917年第一支商業上有記載的正宗迪克西蘭爵士樂隊中的單簧管演奏家。此外的早期爵士單簧管演奏家還有美國的Ted Lewis和Jimmie Noone等。bB單簧管是最常見的爵士單簧管。部分早期爵士單簧管演奏家，如Alcide Nunez喜歡C調單簧管，很多新奧爾良爵士銅管樂隊也用降E單簧管演奏。1930年代，搖擺爵士單簧管演奏家Benny Goodman, Artie Shaw和Woody Herman等在他們所在的大小型樂隊中發揮着領軍作用。活躍在1920年代到1970年代的樂隊隊長Duke Ellington也將單簧管作爲其爵士作品中的主樂器。Barney Bigard, Jimmy Hamilton和Russell Procope等著名單簧管手的大部分演奏生涯也在Duke Ellington的樂隊中渡過。而Ellington樂隊中的上低音薩克斯管手Harry Carney，有時也會演奏低音單簧管。單簧管手Pee Wee Russell也一直在其小型爵士樂團中頗有名氣。1940年代後期，隨着大樂隊時代的退潮，單簧管走下了爵士樂隊的中心舞臺，而薩克斯管或因其演奏指法相對簡單，可以更好地適應現代爵士音樂快節奏的行進速度，而逐步在爵士樂隊中流行起來。儘管如此，單簧管並沒有完全退出爵士樂隊。在1950年代傳統爵士復興，其中典型代表有單簧管演奏家Acker Bilk的Bristol Paramount樂隊，該樂隊的部分曲目還進入了流行歌曲排行榜。在薩克斯管組，所有薩克斯管演奏同一旋律線，偶爾中低音薩克斯管會同時加入低音長號和低音貝斯演奏低音線。一個大型爵士樂隊的薩克斯管聲部一般包括兩個中音薩克斯、兩個次中音薩克斯和一箇中低音薩克斯。次中音薩克斯一般演奏復調旋律，有時也會領奏。人們常常期望薩克斯管手還會演奏單簧管、長笛或高音薩克斯。早期的爵士樂中，低音薩克斯一般作爲低音線演奏樂器，不過這在今天已經很少見了。長號組一般包括三個次中音長號和一個低音長號。小號手有時也會兼而演奏粗管短號。大號於19世紀交響樂中第一次出現，是銅管樂中最大也是音域最低的樂器。當大號加入爵士樂隊時，一般在室外演奏，演奏者一般稱爲“Jazz tubists”。爵士提琴，如小提琴與電子小提琴，是爵士樂中的獨奏樂器。儘管小提琴早在1910年代就已經在爵士唱片錄製中演奏，它更多演奏的仍是民樂而非爵士。爵士音樂家Milt Hinton曾說過，小提琴在爵士樂中的沒落也伴隨着有聲電影的誕生，因爲在過去無聲電影中，小提琴往往是伴奏樂器。在爵士—搖滾融合風中，使用的提琴是接入放大器的電子小提琴，並伴有哇音踏板或者失真嗡音器的音效。大提琴是一種弓弦樂器，也是除了低音大提琴外最大的弓弦樂器。在爵士樂中，大提琴常常被調到第四弦。關於人聲從何時起融入爵士樂往往沒有一個統一的定論，因爲爵士樂從1920年代起就與布魯斯和流行樂有了相當的結合。Henry Martin和Keith Water曾在他們的著作Essential Jazz中歸納了爵士演唱的五個特徵，其中三個分別是鬆散分句、藍調音樂及自由旋律裝飾等。在爵士創作和即興中，爵士演唱往往可加入銅管組中。擬聲唱法是一種即興的歌唱方式，演唱特點是沒有實義歌詞和音節，甚至可以完全沒有字。但正如其他樂器的演奏一樣，儘管是即興演唱，其旋律線通常在音階、琶音、反覆音節等處千變萬化。擬聲中音節的選擇對爵士人聲即興十分關鍵，它直接影響到整個表演中音高的表現水準、樂曲的色彩和聲音的交響。爵士經典曲中收錄的都是人們廣泛欣賞、廣爲演奏和錄製的經典曲目，也是爵士音樂家的寶貴財富。爵士的另一大特色是“即興”。以即興爲特色的爵士樂隊也稱爲即興樂隊（）。一種常見的爵士即興演奏法是將獨奏樂手作爲樂隊演奏的焦點，淋漓盡致地展現他們的技藝與靈感。1915年後不久，一支新奧爾良的樂隊開始採用“Jazz”或“Jass”作爲其樂隊名或代表其音樂風格。儘管隊長Tom Brown聲稱他們是第一支使用“Jazz”一詞的樂隊，但遭到了原創迪克西蘭爵士樂隊成員Nick Larocca的反對。也有記載認爲“Jas”的第一次錄製品是在1916年，愛迪生影業公司的Blue Amberol上，Collins和Harlan製作的一張命名爲“That Funny Jaz Band from Dixieland”。第一張爵士唱片，正宗迪克西蘭單步舞曲（）是在1917年由Victor Talking Machine公司發行的。由於唱片上有“Original Dixieland ‘Jazz’ Band”字樣，所以這是第一張標籤上寫有“Jazz”的唱片。後來，唱片遭到了關於版權侵犯的訴訟，故改名爲“Dixie Jazz Band One-Step”。戴維斯五重奏（1965~1968）是20世紀最負盛名的小型爵士樂隊之一，其成員有Wayne Shorter, Herbie Hancock, Ron Carter，和Tony Williams。Lee Koniz曾經這樣評價這支樂隊“他們無論是個人還是團體演奏，都是如此出色！”Michael Cuscuna也這樣讚揚這支樂隊“他們每一位成員都對作曲和演奏有獨到精彩的見地，然而當他們一起完成一部作品時，卻創作出了全新的音樂。真是太有才華了！”另一支更早期的戴維斯五重奏（1955~1957）同樣享譽樂壇。Miles Davis與樂隊成員John Coltrane, Red Garland, Phillly Joe Jones和Paul Chambers在1955年的Newport爵士音樂節大放異彩。鋼琴家Pete Jolly曾這樣評價這支樂隊：“這支樂隊的節奏組實在出色！”此外，曾在這支樂隊中表演的Chuck Berghofer更是豪言道“他們改變了音樂的歷史”。還有一支影響甚廣的樂隊是1970年代和80年代的芝加哥藝術團。這支樂隊是當今許多風格而前衛大膽的爵士家們的先鋒。Vandermark曾這樣評價這支樂隊“整整十五年，這支樂隊一直堅持完全的原創，創造即興之美。”而Wadada Leo Smith也這樣說道“我看過他們的現場表演。他們將舞臺表演藝術提升到一個新的高度，使得Spontaneous劇院有了鮮明的主題和身份”。Oluyemi Thomas同樣讚譽道“這支樂隊讓音樂容得下空間和沉默。他們獨一無二的合作在音樂創作上也是無與倫比的。他們富有詩意和社會意識。他們積極影響了我的音樂風格和所有的音樂創作。”",爵士樂隊,1,1,1,1,30,True,0.5116279069767442
